long_official_team_id,platformGameId,teamID,building_destroyed,destroyed_opponent_buildings,champion_kill,baron_kill,riftHerald_kill,dragon_kill,first_baron_team,first_riftHerald_team,game_end,ward_killed,ward_placed,match_numbers,team_name
105520796734358045,"ESPORTSTMNT03:3165542, ESPORTSTMNT04:2683108, ESPORTSTMNT04:2684736, ESPORTSTMNT04:2685298, ESPORTSTMNT04:2685917, ESPORTSTMNT04:2687281, ESPORTSTMNT04:2687428, ESPORTSTMNT04:2689598, ESPORTSTMNT04:2689608, ESPORTSTMNT04:2691591, ESPORTSTMNT06:2816865, ESPORTSTMNT06:2818134, ESPORTSTMNT06:2818303, ESPORTSTMNT06:2819761, ESPORTSTMNT06:2820544, ESPORTSTMNT06:2821256, ESPORTSTMNT06:2822181, ESPORTSTMNT04:2693124, ESPORTSTMNT04:2693144, ESPORTSTMNT04:2694099, ESPORTSTMNT02:3140458, ESPORTSTMNT02:3140703, ESPORTSTMNT02:3142276, ESPORTSTMNT02:3142430, ESPORTSTMNT02:3161625, ESPORTSTMNT02:3168664, ESPORTSTMNT02:3171353, ESPORTSTMNT04:2663564, ESPORTSTMNT04:2663982, ESPORTSTMNT04:2665698, ESPORTSTMNT04:2668055, ESPORTSTMNT04:2669242, ESPORTSTMNT04:2669244, ESPORTSTMNT04:2669246, ESPORTSTMNT04:2670237, ESPORTSTMNT04:2672210, ESPORTSTMNT04:2672402, ESPORTSTMNT04:2672409, ESPORTSTMNT04:2672411, ESPORTSTMNT05:3217262, ESPORTSTMNT06:2773210, ESPORTSTMNT06:2773308, ESPORTSTMNT04:2692269, ESPORTSTMNT04:2693217, ESPORTSTMNT04:2693252, ESPORTSTMNT04:2694179, ESPORTSTMNT04:2694192, ESPORTSTMNT04:2694216, ESPORTSTMNT05:3220096, ESPORTSTMNT05:3221095, ESPORTSTMNT05:3221121, ESPORTSTMNT05:3221125, ESPORTSTMNT05:3222081, ESPORTSTMNT05:3222119",7500,309,441,905,46,63,100,30,33,32,1720,4438,54,Team 7AM
107179740624168899,"ESPORTSTMNT03:3165542, ESPORTSTMNT04:2683305, ESPORTSTMNT04:2683951, ESPORTSTMNT04:2684716, ESPORTSTMNT04:2685161, ESPORTSTMNT04:2687267, ESPORTSTMNT04:2687428, ESPORTSTMNT06:2815913, ESPORTSTMNT06:2818579, ESPORTSTMNT06:2818761, ESPORTSTMNT06:2819277, ESPORTSTMNT06:2820108, ESPORTSTMNT06:2821265, ESPORTSTMNT06:2823164, ESPORTSTMNT02:3141521, ESPORTSTMNT02:3141756, ESPORTSTMNT02:3142303, ESPORTSTMNT02:3144385, ESPORTSTMNT02:3160695, ESPORTSTMNT02:3167824, ESPORTSTMNT02:3170348, ESPORTSTMNT04:2663702, ESPORTSTMNT04:2663982, ESPORTSTMNT04:2664563, ESPORTSTMNT04:2666089, ESPORTSTMNT04:2669272, ESPORTSTMNT04:2670284, ESPORTSTMNT04:2670285, ESPORTSTMNT04:2672248, ESPORTSTMNT05:3218265, ESPORTSTMNT06:2773308, ESPORTSTMNT06:2775188",4900,235,200,430,20,28,71,14,14,16,1027,2153,32,HEET
109539675734129088,"ESPORTSTMNT03:3165613, ESPORTSTMNT04:2683305, ESPORTSTMNT04:2685151, ESPORTSTMNT04:2685748, ESPORTSTMNT04:2685917, ESPORTSTMNT04:2686388, ESPORTSTMNT04:2687237, ESPORTSTMNT06:2815885, ESPORTSTMNT06:2818579, ESPORTSTMNT06:2819141, ESPORTSTMNT06:2819289, ESPORTSTMNT06:2819752, ESPORTSTMNT06:2822181, ESPORTSTMNT06:2823263, ESPORTSTMNT02:3139748, ESPORTSTMNT02:3141521, ESPORTSTMNT02:3142313, ESPORTSTMNT02:3143455, ESPORTSTMNT02:3161583, ESPORTSTMNT02:3166803, ESPORTSTMNT02:3171353, ESPORTSTMNT04:2663564, ESPORTSTMNT04:2664673, ESPORTSTMNT04:2664944, ESPORTSTMNT04:2666089, ESPORTSTMNT05:3217242, ESPORTSTMNT06:2774311, ESPORTSTMNT06:2775204",4200,284,146,382,17,26,59,8,15,8,1017,1990,28,Northern Lions Esports
110424397251619481,"ESPORTSTMNT03:3165613, ESPORTSTMNT04:2683108, ESPORTSTMNT04:2683289, ESPORTSTMNT04:2683788, ESPORTSTMNT04:2684919, ESPORTSTMNT04:2686388, ESPORTSTMNT04:2687267, ESPORTSTMNT06:2817904, ESPORTSTMNT06:2818303, ESPORTSTMNT06:2819124, ESPORTSTMNT06:2819608, ESPORTSTMNT06:2820740, ESPORTSTMNT06:2821265, ESPORTSTMNT06:2823138",2100,132,68,176,7,6,26,5,5,4,490,1189,14,Myth Esports
110424394375218208,"ESPORTSTMNT03:3166521, ESPORTSTMNT04:2683276, ESPORTSTMNT04:2684919, ESPORTSTMNT04:2685161, ESPORTSTMNT04:2685748, ESPORTSTMNT04:2686273, ESPORTSTMNT04:2688427, ESPORTSTMNT04:2689710, ESPORTSTMNT04:2689725, ESPORTSTMNT04:2689735, ESPORTSTMNT04:2691729, ESPORTSTMNT06:2816865, ESPORTSTMNT06:2818134, ESPORTSTMNT06:2818607, ESPORTSTMNT06:2819277, ESPORTSTMNT06:2819752, ESPORTSTMNT06:2822279, ESPORTSTMNT06:2823138",2900,129,127,286,9,27,39,7,15,9,563,1836,18,A One Man Army
105520822049210915,"ESPORTSTMNT03:3166521, ESPORTSTMNT04:2683130, ESPORTSTMNT04:2683967, ESPORTSTMNT04:2684716, ESPORTSTMNT04:2685298, ESPORTSTMNT04:2687237, ESPORTSTMNT04:2688427, ESPORTSTMNT06:2817904, ESPORTSTMNT06:2818761, ESPORTSTMNT06:2819124, ESPORTSTMNT06:2820286, ESPORTSTMNT06:2820544, ESPORTSTMNT06:2822185, ESPORTSTMNT06:2823263, ESPORTSTMNT02:3139748, ESPORTSTMNT02:3140458, ESPORTSTMNT02:3142318, ESPORTSTMNT02:3142422, ESPORTSTMNT02:3160582, ESPORTSTMNT02:3167776, ESPORTSTMNT02:3171373, ESPORTSTMNT04:2663702, ESPORTSTMNT04:2665545, ESPORTSTMNT04:2665971, ESPORTSTMNT04:2668055, ESPORTSTMNT05:3217242, ESPORTSTMNT06:2773314, ESPORTSTMNT06:2775188",4200,238,183,336,19,24,61,14,10,10,1140,2571,28,mCon esports
105520786527322647,"ESPORTSTMNT03:3167423, ESPORTSTMNT04:2683130, ESPORTSTMNT04:2683276, ESPORTSTMNT04:2683788, ESPORTSTMNT04:2683951, ESPORTSTMNT04:2686417, ESPORTSTMNT04:2687281, ESPORTSTMNT04:2689710, ESPORTSTMNT04:2689725, ESPORTSTMNT04:2689735, ESPORTSTMNT04:2689831, ESPORTSTMNT04:2691729, ESPORTSTMNT04:2691808, ESPORTSTMNT04:2691815, ESPORTSTMNT04:2691820, ESPORTSTMNT06:2815885, ESPORTSTMNT06:2818607, ESPORTSTMNT06:2819141, ESPORTSTMNT06:2820286, ESPORTSTMNT06:2820740, ESPORTSTMNT06:2821256, ESPORTSTMNT06:2823164, ESPORTSTMNT04:2693124, ESPORTSTMNT04:2693144, ESPORTSTMNT04:2694099, ESPORTSTMNT02:3139716, ESPORTSTMNT02:3141537, ESPORTSTMNT02:3142303, ESPORTSTMNT02:3142430, ESPORTSTMNT02:3160695, ESPORTSTMNT02:3168664, ESPORTSTMNT02:3171373, ESPORTSTMNT04:2663989, ESPORTSTMNT04:2664673, ESPORTSTMNT04:2665545, ESPORTSTMNT04:2667055, ESPORTSTMNT04:2669242, ESPORTSTMNT04:2669244, ESPORTSTMNT04:2669246, ESPORTSTMNT04:2670237, ESPORTSTMNT04:2670363, ESPORTSTMNT04:2670380, ESPORTSTMNT04:2672210, ESPORTSTMNT04:2672366, ESPORTSTMNT04:2672370, ESPORTSTMNT04:2672402, ESPORTSTMNT04:2672409, ESPORTSTMNT04:2672411, ESPORTSTMNT05:3219243, ESPORTSTMNT06:2773320, ESPORTSTMNT06:2775204, ESPORTSTMNT04:2692236, ESPORTSTMNT04:2692243, ESPORTSTMNT04:2692265, ESPORTSTMNT04:2693255, ESPORTSTMNT04:2694185, ESPORTSTMNT04:2694228, ESPORTSTMNT05:3220086, ESPORTSTMNT05:3221091, ESPORTSTMNT05:3221096, ESPORTSTMNT05:3221122, ESPORTSTMNT05:3222114, ESPORTSTMNT05:3222124",9300,361,558,973,58,71,160,39,32,37,2546,5885,63,KRC Genk Esports
107128093558481418,"ESPORTSTMNT03:3167423, ESPORTSTMNT04:2683289, ESPORTSTMNT04:2683967, ESPORTSTMNT04:2684736, ESPORTSTMNT04:2685151, ESPORTSTMNT04:2686273, ESPORTSTMNT04:2686417, ESPORTSTMNT04:2689598, ESPORTSTMNT04:2689608, ESPORTSTMNT04:2689831, ESPORTSTMNT04:2691591, ESPORTSTMNT04:2691808, ESPORTSTMNT04:2691815, ESPORTSTMNT04:2691820, ESPORTSTMNT06:2815913, ESPORTSTMNT06:2819289, ESPORTSTMNT06:2819608, ESPORTSTMNT06:2819761, ESPORTSTMNT06:2820108, ESPORTSTMNT06:2822185, ESPORTSTMNT06:2822279, ESPORTSTMNT02:3140502, ESPORTSTMNT02:3141756, ESPORTSTMNT02:3142313, ESPORTSTMNT02:3142422, ESPORTSTMNT02:3161583, ESPORTSTMNT02:3167776, ESPORTSTMNT02:3169388, ESPORTSTMNT04:2663989, ESPORTSTMNT04:2665561, ESPORTSTMNT04:2665698, ESPORTSTMNT05:3218265, ESPORTSTMNT06:2773210, ESPORTSTMNT06:2773320",5800,290,225,518,23,23,82,11,11,16,1222,2625,34,ZennIT
107467834753797729,"ESPORTSTMNT01:3369705, ESPORTSTMNT01:3374926, ESPORTSTMNT01:3382498, ESPORTSTMNT01:3387182, ESPORTSTMNT01:3388819, ESPORTSTMNT01:3393061, ESPORTSTMNT03:3156896, ESPORTSTMNT03:3158304, ESPORTSTMNT03:3159874, ESPORTSTMNT03:3167472, ESPORTSTMNT03:3167959, ESPORTSTMNT03:3175330, ESPORTSTMNT03:3177878, ESPORTSTMNT03:3180228, ESPORTSTMNT03:3185137, ESPORTSTMNT03:3185888, ESPORTSTMNT03:3191746, ESPORTSTMNT03:3192559, ESPORTSTMNT04:2690331, ESPORTSTMNT04:2691340, ESPORTSTMNT04:2691359, ESPORTSTMNT04:2692183, ESPORTSTMNT04:2692188, ESPORTSTMNT04:2693170, ESPORTSTMNT04:2694139, ESPORTSTMNT01:3305493, ESPORTSTMNT01:3306772, ESPORTSTMNT03:3084519, ESPORTSTMNT03:3084614, ESPORTSTMNT03:3087218, ESPORTSTMNT03:3090153, ESPORTSTMNT03:3090638, ESPORTSTMNT03:3095595, ESPORTSTMNT03:3100382, ESPORTSTMNT01:3314808, ESPORTSTMNT01:3315589, ESPORTSTMNT01:3321890, ESPORTSTMNT01:3322864, ESPORTSTMNT01:3322883, ESPORTSTMNT02:3158392, ESPORTSTMNT02:3161595, ESPORTSTMNT02:3166396, ESPORTSTMNT02:3167813, ESPORTSTMNT02:3169401, ESPORTSTMNT03:3120261, ESPORTSTMNT03:3123277, ESPORTSTMNT05:3239450, ESPORTSTMNT05:3239469, ESPORTSTMNT05:3239473, ESPORTSTMNT05:3241482, ESPORTSTMNT05:3241485, ESPORTSTMNT05:3241516",7900,396,363,847,47,44,99,29,23,28,2056,5065,52,Bisons
107564135791716115,"ESPORTSTMNT01:3369705, ESPORTSTMNT01:3372943, ESPORTSTMNT01:3384412, ESPORTSTMNT01:3385372, ESPORTSTMNT01:3388793, ESPORTSTMNT03:3157381, ESPORTSTMNT03:3158773, ESPORTSTMNT03:3161590, ESPORTSTMNT03:3165550, ESPORTSTMNT03:3167920, ESPORTSTMNT03:3176242, ESPORTSTMNT03:3179740, ESPORTSTMNT03:3181187, ESPORTSTMNT03:3184919, ESPORTSTMNT03:3185137, ESPORTSTMNT03:3191846, ESPORTSTMNT03:3194478, ESPORTSTMNT04:2688417, ESPORTSTMNT01:3303652, ESPORTSTMNT01:3306612, ESPORTSTMNT03:3083499, ESPORTSTMNT03:3084596, ESPORTSTMNT03:3086198, ESPORTSTMNT03:3089153, ESPORTSTMNT03:3090638, ESPORTSTMNT03:3095482, ESPORTSTMNT03:3100287, ESPORTSTMNT01:3313794, ESPORTSTMNT01:3316411, ESPORTSTMNT02:3157281, ESPORTSTMNT02:3160552, ESPORTSTMNT02:3166396, ESPORTSTMNT02:3168638, ESPORTSTMNT02:3169346, ESPORTSTMNT03:3121209, ESPORTSTMNT03:3124229",5700,364,191,428,20,24,57,14,10,6,1644,3361,36,Guasones
103877625775457850,"ESPORTSTMNT01:3370821, ESPORTSTMNT01:3383548, ESPORTSTMNT01:3385372, ESPORTSTMNT01:3388833, ESPORTSTMNT01:3392067, ESPORTSTMNT03:3158441, ESPORTSTMNT03:3158880, ESPORTSTMNT03:3159847, ESPORTSTMNT03:3166998, ESPORTSTMNT03:3167472, ESPORTSTMNT03:3175359, ESPORTSTMNT03:3177878, ESPORTSTMNT03:3181253, ESPORTSTMNT03:3184218, ESPORTSTMNT03:3185911, ESPORTSTMNT03:3191817, ESPORTSTMNT03:3192630, ESPORTSTMNT03:3194478, ESPORTSTMNT04:2690331, ESPORTSTMNT04:2691340, ESPORTSTMNT04:2691359, ESPORTSTMNT04:2689715, ESPORTSTMNT04:2690685, ESPORTSTMNT04:2690696, ESPORTSTMNT04:2691692, ESPORTSTMNT04:2692183, ESPORTSTMNT04:2692188, ESPORTSTMNT04:2693170, ESPORTSTMNT04:2694139, ESPORTSTMNT05:3220328, ESPORTSTMNT05:3220333, ESPORTSTMNT05:3220372, ESPORTSTMNT05:3223031, ESPORTSTMNT05:3223070, ESPORTSTMNT05:3223072, ESPORTSTMNT01:3303652, ESPORTSTMNT01:3307677, ESPORTSTMNT01:3313902, ESPORTSTMNT03:3084524, ESPORTSTMNT03:3084614, ESPORTSTMNT03:3088240, ESPORTSTMNT03:3089172, ESPORTSTMNT03:3090657, ESPORTSTMNT03:3095575, ESPORTSTMNT03:3098421, ESPORTSTMNT05:3220596, ESPORTSTMNT05:3220600, ESPORTSTMNT05:3220601, ESPORTSTMNT05:3222588, ESPORTSTMNT05:3223291, ESPORTSTMNT01:3315589, ESPORTSTMNT01:3324167, ESPORTSTMNT01:3324181, ESPORTSTMNT01:3324212, ESPORTSTMNT01:3326148, ESPORTSTMNT01:3327897, ESPORTSTMNT01:3327929, ESPORTSTMNT01:3328847, ESPORTSTMNT01:3330462, ESPORTSTMNT01:3330482, ESPORTSTMNT01:3332432, ESPORTSTMNT01:3332469, ESPORTSTMNT01:3338895, ESPORTSTMNT01:3338902, ESPORTSTMNT01:3338908, ESPORTSTMNT02:3158304, ESPORTSTMNT02:3162564, ESPORTSTMNT02:3166466, ESPORTSTMNT02:3167774, ESPORTSTMNT02:3170401, ESPORTSTMNT03:3121209, ESPORTSTMNT03:3125368, ESPORTSTMNT05:3239462, ESPORTSTMNT05:3240470, ESPORTSTMNT05:3241500, ESPORTSTMNT05:3239479, ESPORTSTMNT05:3239541, ESPORTSTMNT05:3239544, ESPORTSTMNT05:3240512, ESPORTSTMNT05:3240514, ESPORTSTMNT05:3240572",12800,443,685,1431,76,106,183,48,57,51,3286,7294,81,Movistar Riders
102787200126663579,"ESPORTSTMNT01:3370821, ESPORTSTMNT01:3376001, ESPORTSTMNT01:3384412, ESPORTSTMNT01:3386321, ESPORTSTMNT01:3388777, ESPORTSTMNT01:3394040, ESPORTSTMNT03:3156536, ESPORTSTMNT03:3158833, ESPORTSTMNT03:3159874, ESPORTSTMNT03:3166510, ESPORTSTMNT03:3169006, ESPORTSTMNT03:3175330, ESPORTSTMNT03:3178790, ESPORTSTMNT03:3182294, ESPORTSTMNT03:3184218, ESPORTSTMNT03:3185926, ESPORTSTMNT03:3191846, ESPORTSTMNT03:3194498, ESPORTSTMNT04:2689260, ESPORTSTMNT04:2689267, ESPORTSTMNT04:2689603, ESPORTSTMNT04:2690267, ESPORTSTMNT04:2690569, ESPORTSTMNT04:2690583, ESPORTSTMNT04:2691261, ESPORTSTMNT04:2691581, ESPORTSTMNT04:2691595, ESPORTSTMNT01:3303746, ESPORTSTMNT01:3306612, ESPORTSTMNT01:3315571, ESPORTSTMNT03:3084537, ESPORTSTMNT03:3085615, ESPORTSTMNT03:3088240, ESPORTSTMNT03:3090153, ESPORTSTMNT03:3090721, ESPORTSTMNT03:3097455, ESPORTSTMNT03:3100398, ESPORTSTMNT01:3314837, ESPORTSTMNT02:3158304, ESPORTSTMNT02:3161595, ESPORTSTMNT02:3168336, ESPORTSTMNT02:3168694, ESPORTSTMNT02:3169368, ESPORTSTMNT03:3120298, ESPORTSTMNT03:3124229",6700,314,325,561,35,49,121,22,26,23,2038,4088,45,Giants
107422385694193066,"ESPORTSTMNT01:3370857, ESPORTSTMNT01:3376001, ESPORTSTMNT01:3383548, ESPORTSTMNT01:3387249, ESPORTSTMNT01:3388793, ESPORTSTMNT01:3393065, ESPORTSTMNT03:3156952, ESPORTSTMNT03:3157381, ESPORTSTMNT03:3160716, ESPORTSTMNT03:3167349, ESPORTSTMNT03:3167959, ESPORTSTMNT03:3175234, ESPORTSTMNT03:3178770, ESPORTSTMNT03:3180228, ESPORTSTMNT03:3185114, ESPORTSTMNT03:3185926, ESPORTSTMNT03:3191817, ESPORTSTMNT03:3192581, ESPORTSTMNT04:2689260, ESPORTSTMNT04:2689267, ESPORTSTMNT04:2690267, ESPORTSTMNT04:2691261, ESPORTSTMNT01:3304731, ESPORTSTMNT01:3306643, ESPORTSTMNT02:3167403, ESPORTSTMNT03:3084519, ESPORTSTMNT03:3084624, ESPORTSTMNT03:3086198, ESPORTSTMNT03:3089225, ESPORTSTMNT03:3089745, ESPORTSTMNT03:3095575, ESPORTSTMNT03:3100398, ESPORTSTMNT01:3314808, ESPORTSTMNT01:3315598, ESPORTSTMNT01:3324167, ESPORTSTMNT01:3324181, ESPORTSTMNT01:3324212, ESPORTSTMNT01:3326148, ESPORTSTMNT02:3157281, ESPORTSTMNT02:3162609, ESPORTSTMNT02:3167774, ESPORTSTMNT02:3169368, ESPORTSTMNT03:3122345, ESPORTSTMNT03:3125299",6600,302,352,587,36,35,89,22,16,24,2159,4016,44,Barça Esports
107564167676290839,"ESPORTSTMNT01:3370857, ESPORTSTMNT01:3372943, ESPORTSTMNT01:3382616, ESPORTSTMNT01:3386275, ESPORTSTMNT01:3389612, ESPORTSTMNT01:3393061, ESPORTSTMNT03:3156896, ESPORTSTMNT03:3157421, ESPORTSTMNT03:3160799, ESPORTSTMNT03:3166510, ESPORTSTMNT03:3166998, ESPORTSTMNT03:3174302, ESPORTSTMNT03:3178790, ESPORTSTMNT03:3181253, ESPORTSTMNT03:3184919, ESPORTSTMNT03:3185114, ESPORTSTMNT03:3190866, ESPORTSTMNT03:3193512, ESPORTSTMNT01:3304731, ESPORTSTMNT01:3306684, ESPORTSTMNT02:3159397, ESPORTSTMNT03:3083499, ESPORTSTMNT03:3083561, ESPORTSTMNT03:3086191, ESPORTSTMNT03:3089172, ESPORTSTMNT03:3090721, ESPORTSTMNT03:3095595, ESPORTSTMNT03:3098386, ESPORTSTMNT01:3313794, ESPORTSTMNT01:3316504, ESPORTSTMNT01:3324401, ESPORTSTMNT01:3325410, ESPORTSTMNT01:3326398, ESPORTSTMNT01:3326434, ESPORTSTMNT01:3330462, ESPORTSTMNT01:3330482, ESPORTSTMNT01:3332432, ESPORTSTMNT01:3332469, ESPORTSTMNT02:3162564, ESPORTSTMNT02:3167813, ESPORTSTMNT02:3168336, ESPORTSTMNT02:3169387, ESPORTSTMNT03:3122345, ESPORTSTMNT03:3123343",5900,298,309,596,34,50,105,21,25,24,2007,4448,44,Rebels
107467803833323099,"ESPORTSTMNT01:3371674, ESPORTSTMNT01:3374926, ESPORTSTMNT01:3382616, ESPORTSTMNT01:3386321, ESPORTSTMNT01:3388833, ESPORTSTMNT01:3393065, ESPORTSTMNT01:3398675, ESPORTSTMNT01:3398688, ESPORTSTMNT01:3399644, ESPORTSTMNT01:3399681, ESPORTSTMNT03:3156952, ESPORTSTMNT03:3158441, ESPORTSTMNT03:3161590, ESPORTSTMNT03:3165605, ESPORTSTMNT03:3168052, ESPORTSTMNT03:3176242, ESPORTSTMNT03:3179818, ESPORTSTMNT03:3182339, ESPORTSTMNT03:3185097, ESPORTSTMNT03:3185888, ESPORTSTMNT03:3190866, ESPORTSTMNT03:3192630, ESPORTSTMNT03:3194498, ESPORTSTMNT05:3220312, ESPORTSTMNT05:3220354, ESPORTSTMNT05:3222286, ESPORTSTMNT05:3222301, ESPORTSTMNT05:3223046, ESPORTSTMNT05:3223052, ESPORTSTMNT01:3303696, ESPORTSTMNT01:3307677, ESPORTSTMNT03:3083561, ESPORTSTMNT03:3084537, ESPORTSTMNT03:3087209, ESPORTSTMNT03:3089225, ESPORTSTMNT03:3091728, ESPORTSTMNT03:3095482, ESPORTSTMNT03:3100382, ESPORTSTMNT03:3121319, ESPORTSTMNT05:3220604, ESPORTSTMNT05:3220606, ESPORTSTMNT05:3220607, ESPORTSTMNT05:3220707, ESPORTSTMNT05:3220711, ESPORTSTMNT05:3222594, ESPORTSTMNT05:3222690, ESPORTSTMNT05:3223294, ESPORTSTMNT05:3223398, ESPORTSTMNT01:3314837, ESPORTSTMNT01:3316504, ESPORTSTMNT01:3324401, ESPORTSTMNT01:3325410, ESPORTSTMNT01:3326398, ESPORTSTMNT01:3326434, ESPORTSTMNT01:3338895, ESPORTSTMNT01:3338902, ESPORTSTMNT01:3338908, ESPORTSTMNT02:3159311, ESPORTSTMNT02:3162609, ESPORTSTMNT02:3166370, ESPORTSTMNT02:3168638, ESPORTSTMNT02:3169401, ESPORTSTMNT03:3125368",8600,401,530,984,60,78,173,33,39,37,3408,7078,63,Los Heretics
105532791598779236,"ESPORTSTMNT01:3371674, ESPORTSTMNT01:3372876, ESPORTSTMNT01:3383470, ESPORTSTMNT01:3387182, ESPORTSTMNT01:3389612, ESPORTSTMNT01:3394040, ESPORTSTMNT03:3157421, ESPORTSTMNT03:3158833, ESPORTSTMNT03:3159847, ESPORTSTMNT03:3167349, ESPORTSTMNT03:3167920, ESPORTSTMNT03:3175359, ESPORTSTMNT03:3178770, ESPORTSTMNT03:3181187, ESPORTSTMNT03:3184902, ESPORTSTMNT03:3185097, ESPORTSTMNT03:3189886, ESPORTSTMNT03:3192559, ESPORTSTMNT01:3305493, ESPORTSTMNT01:3306643, ESPORTSTMNT02:3162480, ESPORTSTMNT03:3084596, ESPORTSTMNT03:3085541, ESPORTSTMNT03:3087209, ESPORTSTMNT03:3090657, ESPORTSTMNT03:3091208, ESPORTSTMNT03:3097455, ESPORTSTMNT03:3098386, ESPORTSTMNT01:3312892, ESPORTSTMNT01:3316411, ESPORTSTMNT02:3159311, ESPORTSTMNT02:3166466, ESPORTSTMNT02:3168694, ESPORTSTMNT02:3169387, ESPORTSTMNT03:3120261, ESPORTSTMNT03:3125299",5500,304,205,425,32,35,64,15,18,12,1539,2954,36,UCAM
107467794614674479,"ESPORTSTMNT01:3371741, ESPORTSTMNT01:3372876, ESPORTSTMNT01:3382498, ESPORTSTMNT01:3386275, ESPORTSTMNT01:3388777, ESPORTSTMNT01:3392067, ESPORTSTMNT03:3156536, ESPORTSTMNT03:3158880, ESPORTSTMNT03:3160716, ESPORTSTMNT03:3165550, ESPORTSTMNT03:3168052, ESPORTSTMNT03:3175234, ESPORTSTMNT03:3179740, ESPORTSTMNT03:3182339, ESPORTSTMNT03:3184902, ESPORTSTMNT03:3185200, ESPORTSTMNT03:3191746, ESPORTSTMNT03:3193512, ESPORTSTMNT01:3303696, ESPORTSTMNT01:3306772, ESPORTSTMNT01:3313902, ESPORTSTMNT01:3315571, ESPORTSTMNT02:3159397, ESPORTSTMNT02:3162480, ESPORTSTMNT02:3166800, ESPORTSTMNT02:3167403, ESPORTSTMNT03:3084524, ESPORTSTMNT03:3085615, ESPORTSTMNT03:3086191, ESPORTSTMNT03:3089745, ESPORTSTMNT03:3091208, ESPORTSTMNT03:3095530, ESPORTSTMNT03:3100287, ESPORTSTMNT03:3121319, ESPORTSTMNT01:3321890, ESPORTSTMNT01:3322864, ESPORTSTMNT01:3322883, ESPORTSTMNT01:3327897, ESPORTSTMNT01:3327929, ESPORTSTMNT01:3328847, ESPORTSTMNT02:3169346, ESPORTSTMNT03:3123277",6500,319,281,610,32,43,96,15,21,20,1760,3534,42,FnaticTQ
107467827374313054,"ESPORTSTMNT01:3371741, ESPORTSTMNT01:3383470, ESPORTSTMNT01:3387249, ESPORTSTMNT01:3388819, ESPORTSTMNT01:3398675, ESPORTSTMNT01:3398688, ESPORTSTMNT01:3399644, ESPORTSTMNT01:3399681, ESPORTSTMNT03:3158304, ESPORTSTMNT03:3158773, ESPORTSTMNT03:3160799, ESPORTSTMNT03:3165605, ESPORTSTMNT03:3169006, ESPORTSTMNT03:3174302, ESPORTSTMNT03:3179818, ESPORTSTMNT03:3182294, ESPORTSTMNT03:3185200, ESPORTSTMNT03:3185911, ESPORTSTMNT03:3189886, ESPORTSTMNT03:3192581, ESPORTSTMNT04:2688417, ESPORTSTMNT04:2689603, ESPORTSTMNT04:2689715, ESPORTSTMNT04:2690569, ESPORTSTMNT04:2690583, ESPORTSTMNT04:2690685, ESPORTSTMNT04:2690696, ESPORTSTMNT04:2691581, ESPORTSTMNT04:2691595, ESPORTSTMNT04:2691692, ESPORTSTMNT01:3303746, ESPORTSTMNT01:3306684, ESPORTSTMNT02:3166800, ESPORTSTMNT03:3084624, ESPORTSTMNT03:3085541, ESPORTSTMNT03:3087218, ESPORTSTMNT03:3089153, ESPORTSTMNT03:3091728, ESPORTSTMNT03:3095530, ESPORTSTMNT03:3098421, ESPORTSTMNT01:3312892, ESPORTSTMNT01:3315598, ESPORTSTMNT02:3158392, ESPORTSTMNT02:3160552, ESPORTSTMNT02:3166370, ESPORTSTMNT02:3170401, ESPORTSTMNT03:3120298, ESPORTSTMNT03:3123343",7600,406,358,624,42,41,110,26,16,21,2271,5438,48,Finetwork KOI
105521412995449549,"ESPORTSTMNT03:3183232, ESPORTSTMNT04:2683838, ESPORTSTMNT04:2684764, ESPORTSTMNT04:2685122, ESPORTSTMNT04:2685178, ESPORTSTMNT04:2686224, ESPORTSTMNT04:2688323, ESPORTSTMNT06:2815737, ESPORTSTMNT06:2816418, ESPORTSTMNT06:2816445, ESPORTSTMNT06:2816781, ESPORTSTMNT06:2817395, ESPORTSTMNT06:2818204, ESPORTSTMNT06:2819119, ESPORTSTMNT06:2819642, ESPORTSTMNT06:2821173, ESPORTSTMNT06:2822237, ESPORTSTMNT06:2822261, ESPORTSTMNT04:2656245, ESPORTSTMNT04:2666008, ESPORTSTMNT04:2656217, ESPORTSTMNT04:2661059, ESPORTSTMNT04:2663328, ESPORTSTMNT04:2663973, ESPORTSTMNT04:2664409, ESPORTSTMNT04:2665284, ESPORTSTMNT04:2665424, ESPORTSTMNT04:2666114, ESPORTSTMNT05:3217236, ESPORTSTMNT05:3217488, ESPORTSTMNT05:3218283, ESPORTSTMNT05:3219405, ESPORTSTMNT05:3219457, ESPORTSTMNT06:2773252, ESPORTSTMNT06:2774157, ESPORTSTMNT06:2774194",5300,313,180,447,18,35,65,15,17,11,1463,2616,36,Team ESCA Gaming
